timeStampHash,timeStamp,ostype,bankCode,ccBankCode
1.62839E+12,8/8/2021 1:39,1,FHG,
1.62839E+12,8/8/2021 1:52,2,GNIA,
1.6284E+12,8/8/2021 5:59,2,AFWG,
1.6284E+12,8/8/2021 4:19,2,AYG,
1.62836E+12,8/7/2021 17:21,2,FHG,
1.62844E+12,8/8/2021 15:10,1,ANG,
1.62839E+12,8/8/2021 1:24,1,RG,
1.62838E+12,8/7/2021 22:56,1,XHG,
1.62842E+12,8/8/2021 9:57,1,AHG,
1.62843E+12,8/8/2021 14:20,1,RG,
1.62837E+12,8/7/2021 19:38,2,XHG,
1.62843E+12,8/8/2021 13:18,2,XHG,
1.62837E+12,8/7/2021 22:05,2,YUG,
1.62837E+12,8/7/2021 22:10,2,XLG,
1.62837E+12,8/7/2021 22:10,2,YUG,
1.62838E+12,8/7/2021 22:26,2,YUG,
1.62841E+12,8/8/2021 8:47,1,AYG,
1.62841E+12,8/8/2021 8:47,1,AYG,
1.62838E+12,8/8/2021 1:04,1,AFWG,
1.62844E+12,8/8/2021 16:24,2,AHG,
1.62844E+12,8/8/2021 16:25,2,RG,
1.62844E+12,8/8/2021 16:25,2,AFWG,
1.62844E+12,8/8/2021 16:25,2,AYG,
1.62844E+12,8/8/2021 16:25,2,AFWG,
1.62844E+12,8/8/2021 16:25,2,RG,
1.62839E+12,8/8/2021 2:15,2,AHG,
1.62841E+12,8/8/2021 6:49,2,AYG,
1.62842E+12,8/8/2021 12:06,1,AFWG,
1.62836E+12,8/7/2021 19:12,1,AHG,
1.62836E+12,8/7/2021 19:13,1,YHG,
1.62841E+12,8/8/2021 7:27,1,AHG,
1.62836E+12,8/7/2021 18:58,2,XLHG,
1.62836E+12,8/7/2021 19:00,2,MIG,
1.62838E+12,8/8/2021 1:01,1,FHG,
1.6284E+12,8/8/2021 4:28,1,XMGAS,
1.6284E+12,8/8/2021 6:16,2,HH,Visa
1.6284E+12,8/8/2021 6:16,2,HH,JCB
1.6284E+12,8/8/2021 6:16,2,HH,Mastercard
1.62843E+12,8/8/2021 13:40,1,AHG,
1.62843E+12,8/8/2021 13:41,1,AHG,
1.6284E+12,8/8/2021 4:01,1,GNIA,
1.6284E+12,8/8/2021 6:35,2,AHG,
1.62839E+12,8/8/2021 2:35,1,AFWG,
1.62842E+12,8/8/2021 10:14,1,GNIA,
1.62842E+12,8/8/2021 11:15,2,RG,
1.62844E+12,8/8/2021 15:04,2,IFG,
1.62844E+12,8/8/2021 15:06,2,IFG,
1.62844E+12,8/8/2021 15:08,2,IFG,
1.62841E+12,8/8/2021 9:12,2,AFWG,
1.62836E+12,8/7/2021 18:16,2,AHG,
1.62844E+12,8/8/2021 16:06,2,GNIA,
1.62842E+12,8/8/2021 11:08,2,RG,
1.62844E+12,8/8/2021 16:02,2,AHG,
1.62836E+12,8/7/2021 18:13,2,YHG,
1.62843E+12,8/8/2021 13:11,1,GNIA,
1.62842E+12,8/8/2021 10:01,2,FHG,
1.62844E+12,8/8/2021 15:39,2,AFWG,
1.62844E+12,8/8/2021 15:40,2,RG,
1.62844E+12,8/8/2021 15:41,2,RG,
1.62841E+12,8/8/2021 9:26,1,AHG,
1.6284E+12,8/8/2021 5:12,1,AYG,
1.62841E+12,8/8/2021 7:01,2,XHG,
1.62837E+12,8/7/2021 20:40,2,AFWG,
1.62837E+12,8/7/2021 20:44,2,AYG,
1.62841E+12,8/8/2021 7:41,2,RG,
1.62836E+12,8/7/2021 17:00,2,XMGAS,
1.62839E+12,8/8/2021 2:15,2,RG,
1.6284E+12,8/8/2021 5:23,2,HH,Visa
1.6284E+12,8/8/2021 5:27,2,HH,Visa
1.6284E+12,8/8/2021 5:30,2,HH,Visa
1.62841E+12,8/8/2021 7:39,1,AYG,
1.62841E+12,8/8/2021 7:45,1,XHG,
1.62841E+12,8/8/2021 7:50,1,AYG,
1.62839E+12,8/8/2021 1:22,2,GNIA,
1.62839E+12,8/8/2021 1:28,2,GNIA,
1.6284E+12,8/8/2021 4:33,1,ANG,
1.62841E+12,8/8/2021 9:04,1,YHG,
1.62837E+12,8/7/2021 19:59,1,YUG,
1.62837E+12,8/7/2021 20:00,1,GNIA,
1.62837E+12,8/7/2021 20:00,1,YUG,
1.6284E+12,8/8/2021 5:40,2,XHG,
1.62843E+12,8/8/2021 14:56,1,GNIA,
1.62843E+12,8/8/2021 14:56,1,GNIA,
1.62841E+12,8/8/2021 8:57,2,RG,
1.62842E+12,8/8/2021 11:08,2,AHG,
1.62838E+12,8/7/2021 22:59,2,RG,
1.62838E+12,8/7/2021 22:59,2,AHG,
1.62838E+12,8/7/2021 22:59,2,RG,
1.62843E+12,8/8/2021 13:30,1,GNIA,
1.62843E+12,8/8/2021 13:30,1,AYG,
1.62841E+12,8/8/2021 7:34,2,AHG,
1.62843E+12,8/8/2021 13:02,2,JNG,
1.6284E+12,8/8/2021 6:33,1,RG,
1.62836E+12,8/7/2021 18:16,2,YUG,
1.62838E+12,8/8/2021 0:25,2,RG,
1.62844E+12,8/8/2021 15:07,1,FHG,
1.62839E+12,8/8/2021 3:48,2,RG,
1.62841E+12,8/8/2021 7:05,2,RG,
1.62841E+12,8/8/2021 7:05,2,RG,
1.6284E+12,8/8/2021 5:09,1,AFWG,
1.62841E+12,8/8/2021 8:31,2,AYG,
1.62841E+12,8/8/2021 8:31,2,PQG,
1.62839E+12,8/8/2021 2:06,2,AFWG,
1.62843E+12,8/8/2021 13:58,2,IFG,
1.62841E+12,8/8/2021 7:40,2,AHG,
1.6284E+12,8/8/2021 4:01,1,AYG,
1.62843E+12,8/8/2021 12:27,2,IFG,
1.62839E+12,8/8/2021 2:10,1,AHG,
1.62844E+12,8/8/2021 16:48,1,AHG,
1.62844E+12,8/8/2021 16:51,1,AHG,
1.62842E+12,8/8/2021 11:24,2,AHG,
1.62837E+12,8/7/2021 20:04,1,RG,
1.62843E+12,8/8/2021 13:25,1,RG,
1.62843E+12,8/8/2021 13:25,1,YHG,
1.62841E+12,8/8/2021 7:11,2,HH,Mastercard
1.62841E+12,8/8/2021 7:11,2,ANG,
1.62839E+12,8/8/2021 3:52,2,YHG,
1.6284E+12,8/8/2021 5:33,2,AFWG,
1.6284E+12,8/8/2021 5:34,2,AFWG,
1.6284E+12,8/8/2021 5:28,1,FHG,
1.6284E+12,8/8/2021 5:28,1,FHG,
1.62836E+12,8/7/2021 19:29,1,AYG,
1.62842E+12,8/8/2021 9:45,1,AYG,
1.62836E+12,8/7/2021 17:59,2,GNIA,
1.62838E+12,8/7/2021 22:54,2,AHG,
1.62838E+12,8/7/2021 22:55,2,AYG,
1.62838E+12,8/7/2021 23:33,2,FHG,
1.62838E+12,8/7/2021 23:34,2,FHG,
1.62844E+12,8/8/2021 15:40,1,YHG,
1.62842E+12,8/8/2021 9:50,2,RXG,
1.6284E+12,8/8/2021 6:27,2,AFWG,
1.62837E+12,8/7/2021 20:56,1,YHG,
1.62841E+12,8/8/2021 6:56,1,AYG,
1.6284E+12,8/8/2021 4:40,1,FHG,
1.62843E+12,8/8/2021 12:51,2,GNIA,
1.62841E+12,8/8/2021 8:11,2,RG,
1.6284E+12,8/8/2021 6:31,2,AHG,
1.62842E+12,8/8/2021 10:06,2,AFWG,
1.62843E+12,8/8/2021 14:16,2,YUG,
1.62843E+12,8/8/2021 14:17,2,YUG,
1.6284E+12,8/8/2021 4:50,2,IFG,
1.62841E+12,8/8/2021 7:48,1,AYG,
1.6284E+12,8/8/2021 3:59,1,AHG,
1.6284E+12,8/8/2021 4:16,2,RG,
1.6284E+12,8/8/2021 4:15,1,FHG,
1.6284E+12,8/8/2021 4:16,1,FHG,
1.62839E+12,8/8/2021 1:54,1,AHG,
1.6284E+12,8/8/2021 4:11,2,AFWG,
1.6284E+12,8/8/2021 5:27,2,XHG,
1.62836E+12,8/7/2021 17:31,2,AHG,
1.62839E+12,8/8/2021 1:41,1,AUG,
1.62841E+12,8/8/2021 6:57,1,GNIA,
1.62842E+12,8/8/2021 11:37,1,GNIA,
1.62841E+12,8/8/2021 7:49,2,AHG,
1.62839E+12,8/8/2021 2:01,1,RG,
1.62839E+12,8/8/2021 2:03,1,GNIA,
1.62839E+12,8/8/2021 2:03,1,JNG,
1.62843E+12,8/8/2021 13:01,1,AUG,
1.6284E+12,8/8/2021 5:07,1,AHG,
1.62841E+12,8/8/2021 8:07,2,AHG,
1.62844E+12,8/8/2021 15:28,1,RG,
1.62844E+12,8/8/2021 15:35,1,AFWG,
1.62839E+12,8/8/2021 2:21,2,RG,
1.62843E+12,8/8/2021 13:03,1,AYG,
1.6284E+12,8/8/2021 4:22,1,AHG,
1.62843E+12,8/8/2021 13:27,1,YHG,
1.62844E+12,8/8/2021 15:37,2,GNIA,
1.62844E+12,8/8/2021 15:46,1,AHG,
1.62837E+12,8/7/2021 22:17,2,AYG,
1.62841E+12,8/8/2021 7:47,1,HH,Visa
1.62841E+12,8/8/2021 7:54,1,HH,Mastercard
1.62841E+12,8/8/2021 7:55,1,RG,
1.62837E+12,8/7/2021 21:56,1,AYG,
1.62839E+12,8/8/2021 3:10,2,GNIA,
1.62841E+12,8/8/2021 7:54,2,RG,
1.62841E+12,8/8/2021 7:26,2,AYG,
1.62843E+12,8/8/2021 13:14,2,XHG,
1.62836E+12,8/7/2021 17:21,1,YUG,
1.62838E+12,8/7/2021 23:05,2,XHG,
1.6284E+12,8/8/2021 4:31,2,AFWG,
1.6284E+12,8/8/2021 4:36,2,AFWG,
1.62836E+12,8/7/2021 17:06,2,AFWG,
1.62839E+12,8/8/2021 3:26,2,FHG,
1.6284E+12,8/8/2021 4:44,2,AFWG,
1.62842E+12,8/8/2021 11:19,2,AFWG,
1.62842E+12,8/8/2021 11:35,2,HH,Visa
1.62842E+12,8/8/2021 11:36,2,XHG,
1.62839E+12,8/8/2021 3:29,2,XHG,
1.62842E+12,8/8/2021 11:05,2,RG,
1.62843E+12,8/8/2021 12:55,2,YUG,
1.62839E+12,8/8/2021 3:27,2,GNIA,
1.62839E+12,8/8/2021 3:28,2,GNIA,
1.6284E+12,8/8/2021 4:03,1,AHG,
1.62841E+12,8/8/2021 8:45,1,AHG,
1.6284E+12,8/8/2021 6:24,2,AYG,
1.6284E+12,8/8/2021 6:27,2,FHG,
1.62839E+12,8/8/2021 2:38,2,AHG,
1.62839E+12,8/8/2021 2:42,2,AHG,
1.62839E+12,8/8/2021 2:43,2,RG,
1.62839E+12,8/8/2021 3:32,2,AFWG,
1.62839E+12,8/8/2021 1:35,1,GNIA,
1.62842E+12,8/8/2021 11:35,2,AFWG,
1.62841E+12,8/8/2021 8:55,2,YHG,
1.62836E+12,8/7/2021 17:14,2,AYG,
1.62842E+12,8/8/2021 11:15,2,AYG,
1.62838E+12,8/7/2021 22:59,2,HH,Visa
1.62837E+12,8/7/2021 21:38,1,GNIA,
1.6284E+12,8/8/2021 4:34,1,AHG,
1.62836E+12,8/7/2021 18:37,2,AHG,
1.62836E+12,8/7/2021 18:39,2,AFWG,
1.62836E+12,8/7/2021 18:40,2,AFWG,
1.62842E+12,8/8/2021 10:09,1,AHG,
1.62837E+12,8/7/2021 21:18,2,AFWG,
1.62837E+12,8/7/2021 21:19,2,AFWG,
1.62844E+12,8/8/2021 15:10,2,AHG,
1.62838E+12,8/7/2021 23:43,2,AHG,
1.62839E+12,8/8/2021 1:25,2,AFWG,
1.62839E+12,8/8/2021 2:09,2,MIG,
1.62841E+12,8/8/2021 6:49,2,AHG,
1.62841E+12,8/8/2021 6:51,2,AHG,
1.62842E+12,8/8/2021 9:44,2,AHG,
1.6284E+12,8/8/2021 6:18,1,AFWG,
1.62836E+12,8/7/2021 19:26,1,RG,
1.62838E+12,8/8/2021 0:19,1,AHG,
1.62842E+12,8/8/2021 10:56,2,XHG,
1.62842E+12,8/8/2021 11:51,2,YUG,
1.62841E+12,8/8/2021 9:25,2,XMGAS,
1.62837E+12,8/7/2021 19:38,1,RG,
1.62837E+12,8/7/2021 19:38,1,SFG,
1.6284E+12,8/8/2021 5:45,2,AFWG,
1.6284E+12,8/8/2021 5:46,2,AFWG,
1.62841E+12,8/8/2021 7:33,1,AHG,
1.6284E+12,8/8/2021 4:31,2,YHG,
1.6284E+12,8/8/2021 4:31,2,YHG,
1.62836E+12,8/7/2021 17:57,1,AHG,
1.62841E+12,8/8/2021 8:22,2,YHG,
1.62836E+12,8/7/2021 17:47,1,RG,
1.62841E+12,8/8/2021 8:17,1,RXG,
1.62841E+12,8/8/2021 8:20,1,RXG,
1.62839E+12,8/8/2021 1:31,1,AHG,
1.62839E+12,8/8/2021 1:15,1,AYG,
1.62838E+12,8/8/2021 0:59,2,RG,
1.62841E+12,8/8/2021 7:53,2,MIG,
1.62843E+12,8/8/2021 13:55,2,HH,Visa
1.62842E+12,8/8/2021 11:16,2,XMGAS,
1.62843E+12,8/8/2021 14:23,1,HH,Mastercard
1.62844E+12,8/8/2021 16:40,2,AHG,
1.62843E+12,8/8/2021 14:47,1,XLG,
1.62838E+12,8/7/2021 22:42,1,AHG,
1.62838E+12,8/7/2021 22:43,1,AHG,
1.62836E+12,8/7/2021 17:23,1,RG,
1.62843E+12,8/8/2021 14:42,1,YHG,
1.62843E+12,8/8/2021 14:45,1,HH,Visa
1.62843E+12,8/8/2021 14:46,1,YHG,
1.62843E+12,8/8/2021 14:47,1,AHG,
1.62843E+12,8/8/2021 14:47,1,HH,Visa
1.62843E+12,8/8/2021 14:47,1,YHG,
1.62842E+12,8/8/2021 9:58,2,AYG,
1.62839E+12,8/8/2021 3:45,2,XHG,
1.62841E+12,8/8/2021 8:43,2,JNG,
1.62841E+12,8/8/2021 8:48,2,JNG,
1.62843E+12,8/8/2021 13:38,2,GNIA,
1.62841E+12,8/8/2021 7:38,2,RG,
1.62841E+12,8/8/2021 7:44,2,RG,
1.6284E+12,8/8/2021 5:06,2,AHG,
1.62839E+12,8/8/2021 3:12,2,ANG,
1.62841E+12,8/8/2021 6:44,1,AHG,
1.62836E+12,8/7/2021 18:40,1,XHG,
1.62841E+12,8/8/2021 8:37,1,GNIA,
1.62841E+12,8/8/2021 8:38,1,GNIA,
1.62841E+12,8/8/2021 6:44,1,XHG,
1.62839E+12,8/8/2021 3:13,2,FHG,
1.62839E+12,8/8/2021 3:14,2,FHG,
1.62839E+12,8/8/2021 1:14,1,AHG,
1.62836E+12,8/7/2021 17:53,1,AHG,
1.62836E+12,8/7/2021 17:53,1,XHG,
1.62836E+12,8/7/2021 17:53,1,RG,
1.6284E+12,8/8/2021 4:29,1,AFWG,
1.62843E+12,8/8/2021 12:48,2,FGG,
1.62836E+12,8/7/2021 17:23,1,XMGAS,
1.62841E+12,8/8/2021 8:53,2,RG,
1.62841E+12,8/8/2021 8:27,2,AHG,
1.62841E+12,8/8/2021 8:28,2,AHG,
1.62844E+12,8/8/2021 15:51,2,AFWG,
1.62839E+12,8/8/2021 3:39,1,AFWG,
1.62842E+12,8/8/2021 11:58,1,FHG,
1.62842E+12,8/8/2021 10:10,2,AHG,
1.62841E+12,8/8/2021 8:04,2,YHG,
1.62837E+12,8/7/2021 21:11,1,HH,Mastercard
1.62836E+12,8/7/2021 18:51,1,AYG,
1.62843E+12,8/8/2021 14:02,1,FHG,
1.62841E+12,8/8/2021 7:24,1,RG,
1.62841E+12,8/8/2021 7:25,1,RG,
1.62844E+12,8/8/2021 15:50,2,AYG,
1.6284E+12,8/8/2021 4:04,2,IFG,
1.6284E+12,8/8/2021 4:05,2,IFG,
1.62841E+12,8/8/2021 8:37,2,AHG,
1.62837E+12,8/7/2021 20:19,2,YUG,
1.62843E+12,8/8/2021 14:11,2,AHG,
1.62837E+12,8/7/2021 21:57,2,IFG,
1.62836E+12,8/7/2021 17:07,2,GNIA,
1.62836E+12,8/7/2021 17:09,2,XHG,
1.62836E+12,8/7/2021 17:10,2,GNIA,
1.6284E+12,8/8/2021 5:57,2,AHG,
1.6284E+12,8/8/2021 5:59,2,AHG,
1.62841E+12,8/8/2021 7:03,1,AHG,
1.62843E+12,8/8/2021 13:38,2,AHG,
1.62843E+12,8/8/2021 14:50,1,AHG,
1.62844E+12,8/8/2021 15:04,2,QUG,
1.62836E+12,8/7/2021 17:06,2,AHG,
1.62842E+12,8/8/2021 9:40,1,YHG,
1.62841E+12,8/8/2021 7:44,2,AHG,
1.62843E+12,8/8/2021 13:12,2,AHG,
1.62836E+12,8/7/2021 17:51,2,AUG,
1.62839E+12,8/8/2021 3:06,2,GNIA,
1.62843E+12,8/8/2021 13:57,1,AHG,
1.6284E+12,8/8/2021 6:09,1,HH,Visa
1.62839E+12,8/8/2021 3:31,1,AHG,
1.62843E+12,8/8/2021 14:37,2,AFWG,
1.62843E+12,8/8/2021 14:37,2,AFWG,
1.62841E+12,8/8/2021 8:03,0,AHG,
1.62841E+12,8/8/2021 6:57,2,AYG,
1.62841E+12,8/8/2021 6:57,2,AYG,
1.62839E+12,8/8/2021 2:59,2,AFWG,
1.62842E+12,8/8/2021 11:41,2,AHG,
1.62842E+12,8/8/2021 11:44,2,AHG,
1.62842E+12,8/8/2021 11:46,2,AHG,
1.62842E+12,8/8/2021 11:49,2,AHG,
1.62839E+12,8/8/2021 3:00,2,GNIA,
1.62836E+12,8/7/2021 18:08,1,AYG,
1.6284E+12,8/8/2021 6:02,1,AHG,
1.6284E+12,8/8/2021 4:01,2,AHG,
1.62843E+12,8/8/2021 13:09,1,AYG,
1.62843E+12,8/8/2021 13:10,1,AYG,
1.62843E+12,8/8/2021 13:10,1,RG,
1.62843E+12,8/8/2021 13:11,1,AYG,
1.62844E+12,8/8/2021 16:06,2,AHG,
1.62837E+12,8/7/2021 20:42,1,AYG,
1.6284E+12,8/8/2021 6:36,1,AHG,
1.62838E+12,8/7/2021 23:46,2,AFWG,
1.62839E+12,8/8/2021 3:33,1,GNIA,
1.62839E+12,8/8/2021 3:34,1,AHG,
1.62841E+12,8/8/2021 9:08,2,YHG,
1.6284E+12,8/8/2021 6:21,2,AFWG,
1.6284E+12,8/8/2021 6:22,2,AHG,
1.6284E+12,8/8/2021 6:22,2,AFWG,
1.6284E+12,8/8/2021 4:21,1,RG,
1.62839E+12,8/8/2021 2:43,2,AYG,
1.62838E+12,8/7/2021 23:36,2,RG,
1.62843E+12,8/8/2021 12:54,2,GNIA,
1.62843E+12,8/8/2021 12:56,2,GNIA,
1.62843E+12,8/8/2021 12:43,1,AYG,
1.62843E+12,8/8/2021 12:42,1,AYG,
1.62843E+12,8/8/2021 14:55,1,AHG,
1.62841E+12,8/8/2021 8:31,1,YUG,
1.62836E+12,8/7/2021 17:16,2,AUG,
1.62843E+12,8/8/2021 12:54,2,YHG,
1.62843E+12,8/8/2021 13:32,2,GNIA,
1.62843E+12,8/8/2021 13:33,2,GNIA,
1.62839E+12,8/8/2021 2:47,1,YHG,
1.6284E+12,8/8/2021 5:40,1,AFWG,
1.62843E+12,8/8/2021 14:44,1,GNIA,
1.62844E+12,8/8/2021 16:32,2,IFG,
1.62836E+12,8/7/2021 17:20,1,MIG,
1.62839E+12,8/8/2021 1:51,2,AHG,
1.62839E+12,8/8/2021 1:51,2,YUG,
1.62839E+12,8/8/2021 1:51,2,AHG,
1.62839E+12,8/8/2021 2:52,2,XMG,
1.62839E+12,8/8/2021 2:52,2,TOG,
1.62839E+12,8/8/2021 2:52,2,XLHG,
1.62839E+12,8/8/2021 2:52,2,AHG,
1.62839E+12,8/8/2021 2:53,2,XMG,
1.6284E+12,8/8/2021 4:00,2,GNIA,
1.6284E+12,8/8/2021 4:01,2,RXG,
1.62841E+12,8/8/2021 8:08,1,YHG,
1.62841E+12,8/8/2021 8:10,1,AFWG,
1.62841E+12,8/8/2021 8:10,1,AHHG,
1.62839E+12,8/8/2021 2:29,2,AFWG,
1.62839E+12,8/8/2021 1:29,2,YHG,
1.6284E+12,8/8/2021 4:02,2,AYG,
1.62838E+12,8/8/2021 0:05,1,XHG,
1.62839E+12,8/8/2021 2:11,1,GNIA,
1.62838E+12,8/8/2021 0:29,1,AHG,
1.62842E+12,8/8/2021 11:23,1,XHG,
1.62843E+12,8/8/2021 13:42,2,GNIA,
1.62841E+12,8/8/2021 7:04,2,AFWG,
1.62843E+12,8/8/2021 14:50,2,AUG,
1.62844E+12,8/8/2021 15:41,1,YHG,
1.62844E+12,8/8/2021 15:44,1,YHG,
1.62842E+12,8/8/2021 12:10,2,AHG,
1.62841E+12,8/8/2021 8:30,2,IFG,
1.62841E+12,8/8/2021 8:30,2,TOG,
1.62841E+12,8/8/2021 8:30,2,XHG,
1.62841E+12,8/8/2021 8:31,2,AFG,
1.62836E+12,8/7/2021 18:23,1,YHG,
1.62839E+12,8/8/2021 2:20,2,XHG,
1.62836E+12,8/7/2021 17:34,1,ANG,
1.62842E+12,8/8/2021 11:45,2,RG,
1.62844E+12,8/8/2021 16:30,2,XHG,
1.62841E+12,8/8/2021 8:24,1,IFG,
1.62841E+12,8/8/2021 8:24,1,IFG,
1.62841E+12,8/8/2021 8:22,2,ANG,
1.6284E+12,8/8/2021 5:02,2,RG,
1.6284E+12,8/8/2021 5:03,2,RG,
1.62838E+12,8/8/2021 0:47,2,AHG,
1.62841E+12,8/8/2021 7:16,1,RG,
1.62843E+12,8/8/2021 12:38,2,GNIA,
1.62836E+12,8/7/2021 18:11,2,XHG,
1.62838E+12,8/8/2021 0:58,1,RG,
1.62838E+12,8/8/2021 0:58,1,LUG,
1.62842E+12,8/8/2021 10:00,2,AHG,
1.62842E+12,8/8/2021 11:31,2,FHG,
1.62843E+12,8/8/2021 14:57,2,AHG,
1.6284E+12,8/8/2021 4:18,2,AHG,
1.6284E+12,8/8/2021 4:19,2,XHG,
1.6284E+12,8/8/2021 4:20,2,XHG,
1.6284E+12,8/8/2021 4:20,2,AHG,
1.6284E+12,8/8/2021 4:20,2,XHG,
1.6284E+12,8/8/2021 4:20,2,AHG,
1.6284E+12,8/8/2021 4:22,2,AHG,
1.6284E+12,8/8/2021 4:23,2,XHG,
1.6284E+12,8/8/2021 4:23,2,AHG,
1.62839E+12,8/8/2021 3:23,2,FHG,
1.62839E+12,8/8/2021 3:24,2,FHG,
1.62839E+12,8/8/2021 3:25,2,FHG,
1.62841E+12,8/8/2021 7:35,2,AHG,
1.62841E+12,8/8/2021 7:36,2,AHG,
1.62841E+12,8/8/2021 7:38,2,AHG,
1.62839E+12,8/8/2021 1:19,1,AYG,
1.62842E+12,8/8/2021 9:36,2,RG,
1.62842E+12,8/8/2021 9:36,2,YHG,
1.62839E+12,8/8/2021 2:10,2,AFWG,
1.62839E+12,8/8/2021 2:11,2,AFWG,
1.62836E+12,8/7/2021 17:39,2,RG,
1.62836E+12,8/7/2021 17:39,2,RG,
1.62844E+12,8/8/2021 16:33,2,AHG,
1.62843E+12,8/8/2021 12:38,2,RG,
1.62839E+12,8/8/2021 1:23,1,SFG,
1.6284E+12,8/8/2021 5:41,2,AHG,
1.6284E+12,8/8/2021 5:42,2,AHG,
1.62841E+12,8/8/2021 7:04,2,AHG,
1.62841E+12,8/8/2021 7:06,2,IFG,
1.62841E+12,8/8/2021 7:06,2,AHG,
1.6284E+12,8/8/2021 6:15,2,AHG,
1.62839E+12,8/8/2021 1:53,2,YHG,
1.62838E+12,8/7/2021 22:41,2,AFWG,
1.62844E+12,8/8/2021 16:00,1,AHG,
1.62842E+12,8/8/2021 11:13,1,ANG,
1.62842E+12,8/8/2021 11:13,1,AFWG,
1.62839E+12,8/8/2021 3:10,2,AHG,
1.62844E+12,8/8/2021 15:44,2,IFG,
1.62843E+12,8/8/2021 13:36,2,YUG,
1.62839E+12,8/8/2021 1:48,1,AYG,
1.62839E+12,8/8/2021 1:48,1,AUG,
1.62843E+12,8/8/2021 14:00,1,AHG,
1.62843E+12,8/8/2021 14:52,2,AHG,
1.62843E+12,8/8/2021 14:56,2,AHG,
1.62844E+12,8/8/2021 15:20,2,AHG,
1.62842E+12,8/8/2021 10:25,2,XHG,
1.62842E+12,8/8/2021 10:25,2,XHG,
1.62843E+12,8/8/2021 14:36,2,YHG,
1.62839E+12,8/8/2021 3:16,2,AFWG,
1.6284E+12,8/8/2021 5:01,1,AHG,
1.62839E+12,8/8/2021 3:15,1,AHG,
1.6284E+12,8/8/2021 4:35,2,AHG,
1.6284E+12,8/8/2021 4:36,2,AYG,
1.6284E+12,8/8/2021 4:36,2,AHG,
1.6284E+12,8/8/2021 4:36,2,AYG,
1.6284E+12,8/8/2021 4:40,2,AHG,
1.6284E+12,8/8/2021 4:41,2,AHG,
1.62843E+12,8/8/2021 14:43,1,AHG,
1.62841E+12,8/8/2021 9:08,2,JNG,
1.62843E+12,8/8/2021 13:05,2,AFWG,
1.62843E+12,8/8/2021 13:06,2,AFWG,
1.6284E+12,8/8/2021 5:45,2,GNIA,
1.62839E+12,8/8/2021 3:17,1,HH,Visa
1.62843E+12,8/8/2021 14:29,2,AFWG,
1.62843E+12,8/8/2021 14:30,2,AFWG,
1.62843E+12,8/8/2021 14:33,2,AFWG,
1.62844E+12,8/8/2021 16:44,2,XHG,
1.62841E+12,8/8/2021 6:52,2,XHG,
1.62843E+12,8/8/2021 14:46,1,RG,
1.62839E+12,8/8/2021 3:37,1,XLHG,
1.62841E+12,8/8/2021 9:28,2,AYG,
1.62836E+12,8/7/2021 17:53,2,RG,
1.62839E+12,8/8/2021 1:48,2,YHG,
1.62844E+12,8/8/2021 15:28,2,XHG,
1.62842E+12,8/8/2021 9:43,2,XLG,
1.62842E+12,8/8/2021 9:48,2,XLG,
1.62843E+12,8/8/2021 14:07,2,AHG,
1.62844E+12,8/8/2021 16:56,1,XHG,
1.62838E+12,8/8/2021 0:25,2,AHG,
1.62836E+12,8/7/2021 19:16,1,YHG,
1.6284E+12,8/8/2021 4:16,1,AHG,
1.62843E+12,8/8/2021 14:00,2,RG,
1.62838E+12,8/7/2021 23:22,2,AHG,
1.62838E+12,8/7/2021 23:23,2,AHG,
1.62838E+12,8/7/2021 23:34,2,AHG,
1.6284E+12,8/8/2021 5:27,2,AHG,
1.62839E+12,8/8/2021 3:02,2,GNIA,
1.62839E+12,8/8/2021 3:12,2,GNIA,
1.62841E+12,8/8/2021 8:37,1,AFWG,
1.62837E+12,8/7/2021 20:52,1,AHG,
1.62839E+12,8/8/2021 1:51,2,IFG,
1.62838E+12,8/7/2021 23:22,1,RG,
1.62838E+12,8/7/2021 23:22,1,AHG,
1.62838E+12,8/7/2021 23:22,1,AHG,
1.62838E+12,8/7/2021 23:36,1,AHG,
1.62839E+12,8/8/2021 3:23,2,AHG,
1.6284E+12,8/8/2021 4:59,1,AHG,
1.62843E+12,8/8/2021 12:47,1,AYG,
1.6284E+12,8/8/2021 4:26,2,AHG,
1.62841E+12,8/8/2021 7:38,1,GNIA,
1.6284E+12,8/8/2021 4:54,2,MIG,
1.6284E+12,8/8/2021 4:58,2,MIG,
1.62843E+12,8/8/2021 12:47,2,AYG,
1.62836E+12,8/7/2021 17:02,2,AFWG,
1.62842E+12,8/8/2021 12:16,2,FHG,
1.62843E+12,8/8/2021 12:17,2,FHG,
1.6284E+12,8/8/2021 6:19,1,AFWG,
1.6284E+12,8/8/2021 6:25,1,AHG,
1.6284E+12,8/8/2021 6:26,1,AHG,
1.62836E+12,8/7/2021 18:07,2,RG,
1.62836E+12,8/7/2021 18:09,2,RG,
1.62839E+12,8/8/2021 3:45,2,AHG,
1.6284E+12,8/8/2021 4:41,2,AHG,
1.62841E+12,8/8/2021 8:33,1,AYG,
1.62839E+12,8/8/2021 2:30,1,AHHG,
1.6284E+12,8/8/2021 5:15,1,AHG,
1.62837E+12,8/7/2021 20:39,1,RXG,
1.62843E+12,8/8/2021 13:34,2,RG,
1.62839E+12,8/8/2021 2:24,1,AHG,
1.62841E+12,8/8/2021 8:07,2,AFWG,
